ID,y
1347,96.703
1348,96.314
1349,107.16
1352,92.134
1354,96.753
1359,112.59
1360,94.767
1363,111.71
1364,95.964
1365,105.36
1366,94.31
1372,95.475
1375,106.11
1376,94.4
1378,90.042
1379,114.18
1380,95.385
1381,102.36
1384,116.55
1387,93.575
1388,113.88
1392,74.915
1394,102.62
1395,97.804
1396,112.33
1398,93.074
1399,112.33
1400,92.724
1401,97.569
1403,97.963
1404,112.63
1406,112.33
1407,94.986
1408,111.24
1410,79.264
1412,112.15
1413,95.955
1415,97.969
1420,111.24
1422,112.89
1423,104.94
1424,111.24
1425,96.889
1426,79.264
1427,97.683
1429,92.069
1430,113.18
1431,95.501
1432,106.12
1434,110.67
1437,95.924
1438,105.33
1440,117.26
1441,113.82
1442,94.469
1444,115.34
1445,97.367
1446,104.46
1448,94.502
1453,92.784
1454,112.15
1455,95.319
1456,118.88
1458,112.15
1459,94.473
1461,94.522
1465,93.575
1466,110.52
1469,93.68
1472,92.784
1474,95.288
1477,113.55
1479,110.44
1482,91.113
1483,76.966
1487,94.265
1488,114.74
1490,113.47
1492,111.74
1494,119.42
1496,102.68
1497,93.86
1499,96.393
1502,92.606
1507,113.72
1508,92.134
1509,110.69
1511,93.098
1512,114.11
1513,116.73
1514,104.9
1518,114.17
1519,93.712
1522,114.49
1524,79.132
1527,94.469
1529,95.52
1532,105.52
1536,113.82
1537,118.19
1539,104.94
1542,113.96
1543,94.4
1544,103.79
1545,79.361
1550,94.22
1551,106.44
1554,105.47
1556,104.74
1559,93.995
1560,79.388
1562,94.78
1566,93.63
1567,113.64
1569,104.9
1570,110.64
1571,115.05
1574,92.134
1578,104.26
1580,93.431
1583,113.72
1584,92.134
1585,114.73
1586,100.53
1587,112.97
1588,93.741
1590,115.14
1592,103.72
1596,112.58
1598,111.08
1599,95.165
1604,110.95
1606,100.22
1607,95.955
1608,104.47
1609,118.65
1611,92.987
1613,95.729
1616,93.663
1619,112.97
1620,94.606
1621,112.84
1622,94.358
1625,109.5
1627,118.65
1629,115.42
1634,92.66
1636,93.78
1638,105.7
1639,96.181
1641,97.262
1643,97.206
1644,102.87
1645,119.79
1646,94.318
1647,105.89
1648,95.16
1652,93.431
1653,113.54
1656,99.982
1658,95.165
1659,115.11
1661,98.861
1663,95.955
1664,113.99
1665,94.465
1666,104.74
1667,101.8
1668,80.426
1669,105.26
1670,99.958
1672,112.4
1674,110.3
1677,114.74
1678,95.532
1679,114.26
1680,95.444
1683,104.73
1686,105.6
1687,113.93
1689,114.96
1690,95.28
1691,117.1
1692,113.63
1693,92.134
1695,95.587
1696,92.784
1697,114.93
1700,104.74
1701,95.149
1702,112.07
1703,95.427
1704,114.15
1706,95.67
1707,112.38
1708,96.354
1710,97.657
1711,104.53
1713,106.01
1717,102.37
1719,104.26
1720,93.257
1722,91.762
1725,103.48
1726,95.728
1727,106.63
1729,114.27
1730,94.257
1731,114.71
1733,104.74
1734,94.722
1735,112.89
1738,95.729
1742,93.391
1745,110.3
1747,94.969
1749,97.421
1751,96.833
1752,79.49
1753,103.91
1754,98.11
1755,96.762
1756,100.63
1758,115.62
1759,95.801
1760,108.79
1761,117.6
1762,95.31
1763,112.32
1764,90.321
1766,95.144
1768,97.668
1769,76.952
1771,112.92
1772,91.315
1773,107.22
1774,94.491
1775,113.33
1777,115.79
1779,95.801
1780,106.55
1787,95.909
1788,95.291
1790,96.572
1796,113.35
1801,93.521
1803,94.501
1807,112.28
1809,115.99
1812,94.998
1813,110.74
1814,99.836
1815,117.09
1816,97.624
1818,95.95
1820,93.767
1821,117.93
1822,98.342
1825,93.542
1826,105.09
1828,96.061
1831,104.74
1836,119.94
1837,95.259
1841,95.77
1844,103.93
1848,92.691
1851,105.43
1852,97.341
1853,95.464
1854,114.57
1856,94.33
1859,116.19
1860,95.819
1861,80.955
1863,105.59
1865,96.136
1866,104.08
1867,97.671
1868,94.823
1872,96.818
1879,96.005
1880,105.65
1882,97.152
1885,105.22
1887,107.64
1888,90.291
1890,114.1
1894,97.118
1895,102.49
1896,94.895
1897,112.78
1900,114.67
1901,94.477
1902,114.88
1905,94.463
1906,106.54
1912,102.35
1915,95.929
1916,107.04
1917,96.805
1918,105.49
1920,79.174
1923,102.28
1924,102.46
1925,96.125
1930,119.14
1932,112.81
1933,95.878
1934,113.37
1935,93.57
1940,79.746
1941,95.268
1942,112.74
1943,95.352
1944,93.639
1945,104.1
1948,118.67
1949,95.951
1952,93.935
1954,92.616
1955,111.72
1958,89.581
1959,81.894
1960,112.32
1963,96.547
1965,93.855
1968,105.49
1969,96.446
1971,96.314
1972,113.9
1973,94.301
1975,94.567
1977,88.872
1978,96.951
1979,112.83
1981,94.491
1982,114.37
1987,114.55
1988,94.112
1993,98.292
1997,92.637
1999,95.968
2001,96.211
2002,115.14
2003,95.445
2004,80.64
2006,112.65
2007,93.639
2009,110.04
2010,92.666
2013,104.8
2018,78.447
2022,107.1
2024,131.02
2025,97.16
2026,106.97
2030,109.41
2031,96.853
2032,102.35
2033,95.897
2035,95.803
2036,114.12
2037,94.42
2040,96.264
2043,118.58
2044,104.47
2046,103.12
2054,109.43
2055,97.995
2056,106.55
2059,93.227
2060,94.477
2062,92.942
2063,113.13
2066,97.118
2067,114.23
2072,99.264
2073,115.59
2074,96.008
2075,115.38
2076,93.791
2080,96.875
2082,94.477
2085,110.05
2087,114.01
2091,110.98
2092,92.699
2093,106.55
2098,101.31
2101,112.32
2102,96.32
2103,79.746
2105,105.11
2106,96.032
2107,116.45
2110,94.582
2114,93.525
2115,113.94
2117,96.322
2118,90.067
2119,104.72
2120,94.944
2122,95.121
2123,113.47
2126,95.376
2127,106.81
2128,95.591
2129,111.39
2132,100.54
2135,106.12
2138,95.052
2139,119.14
2141,107.31
2142,94.497
2146,97.968
2151,114.12
2157,101.21
2159,114.11
2162,94.494
2164,116.5
2167,91.635
2168,112.41
2171,92.653
2173,96.525
2174,106.02
2175,95.198
2178,93.753
2180,95.335
2185,113.91
2189,89.067
2190,113.35
2192,101.67
2194,116.19
2200,115.39
2201,94.026
2203,114.47
2204,93.632
2205,113.62
2209,113.64
2213,104.77
2214,92.562
2215,112.9
2216,92.992
2218,92.442
2219,103.24
2220,94.373
2222,91.001
2223,112.44
2225,113.48
2226,97.085
2230,94.911
2233,113.65
2234,112.21
2235,93.632
2236,80.408
2237,94.774
2240,116.26
2241,93.876
2248,105.39
2249,87.018
2250,112.06
2252,112.44
2253,98.01
2254,112.58
2256,77.245
2258,92.926
2259,111.1
2262,96.243
2265,95.953
2266,105.63
2269,96.674
2271,94.362
2273,94.098
2274,112.43
2275,93.846
2277,95.08
2279,93.632
2280,78.783
2282,95.335
2283,101.45
2288,93.333
2289,113.05
2291,94.938
2292,119.35
2297,96.002
2298,104.93
2299,95.772
2300,113.67
2301,92.372
2304,97.12
2305,107.64
2306,96.243
2308,93.542
2309,113.15
2311,100.76
2312,102.71
2316,103.08
2321,104.13
2322,113.3
2325,104.74
2326,93.776
2329,119.35
2330,94.889
2331,102.19
2332,114.36
2333,96.243
2334,102.83
2335,111.57
2337,117.29
2338,91.227
2340,114.36
2342,98.936
2345,94.831
2349,99.269
2351,77.592
2352,94.248
2354,111.86
2355,118.31
2357,113.48
2358,95.775
2360,93.65
2361,111.86
2364,94.075
2366,96.729
2369,101.11
2370,94.862
2371,113.46
2373,115.92
2374,95.869
2376,112.58
2378,113.21
2382,94.685
2383,94.377
2386,100.62
2387,94.378
2389,95.845
2390,116.77
2392,88.394
2398,114.36
2399,94.216
2400,97.762
2401,113.82
2402,94.511
2404,94.022
2407,116.89
2408,110.31
2409,112.98
2412,84.465
2413,95.286
2415,94.905
2420,107.93
2422,94.365
2423,104.39
2426,94.742
2432,96.264
2434,92.301
2435,97.153
2436,110.79
2438,110.94
2440,106.12
2443,95.865
2444,92.347
2447,105.39
2450,95.15
2454,95.023
2455,111.05
2459,96.243
2460,110.43
2463,94.866
2465,94.999
2468,78.87
2469,94.569
2474,95.372
2478,92.073
2480,94.577
2481,116.26
2489,95.335
2490,108.53
2492,92.695
2496,96.243
2497,113.62
2500,94.152
2505,95.389
2507,91.122
2508,113.62
2509,95.817
2510,81.326
2513,93.871
2515,95.335
2518,94.377
2519,109.66
2520,94.377
2521,114.25
2523,112.08
2525,96.926
2529,112.4
2530,93.971
2533,118.24
2535,93.19
2538,102.16
2544,113.61
2553,110.62
2556,92.221
2558,94.756
2559,128.29
2560,92.53
2561,111.65
2562,90.673
2563,112.73
2564,92.013
2565,112.42
2567,104.93
2572,93.304
2575,94.651
2576,111.76
2577,82.682
2578,86.422
2579,105.94
2580,85.902
2582,119.71
2583,118.51
2587,91.934
2589,111.02
2590,95.653
2591,112.4
2594,95.646
2597,97.546
2598,103.39
2599,92.037
2600,100.93
2602,105.03
2603,93.304
2604,102.74
2606,109.51
2607,77.391
2608,97.164
2613,112.39
2614,95.703
2615,111.27
2617,113.2
2620,93.39
2623,112.4
2624,92.791
2627,112.39
2629,77.391
2630,95.903
2632,93.837
2636,90.295
2639,93.279
2640,104.86
2642,112.4
2644,104.02
2646,110.09
2647,91.877
2649,92.698
2650,110.2
2652,103.12
2653,101.25
2655,111.67
2657,113.14
2659,110.71
2662,93.779
2663,115.03
2664,93.681
2665,103.14
2670,93.488
2671,105.36
2672,90.235
2675,103.12
2677,108.31
2679,112.05
2683,112.04
2684,94.671
2685,92.821
2688,104.53
2689,96.583
2690,98.795
2693,95.775
2694,109.84
2697,98.172
2699,92.782
2703,94.674
2705,100.78
2709,82.481
2710,91.444
2711,107.96
2712,86.136
2713,96.683
2714,113.31
2715,92.063
2717,91.709
2718,110.6
2720,109.53
2721,92.06
2726,92.572
2728,93.419
2731,103.55
2732,111.05
2734,93.301
2736,99.828
2737,93.969
2738,102.49
2739,113.37
2746,91.437
2749,101.53
2751,118.17
2752,103.18
2753,92.332
2757,107.94
2758,93.797
2759,109.51
2760,93.707
2762,110.19
2764,93.94
2765,106.47
2769,112.94
2771,112.05
2774,92.982
2776,90.844
2777,116.27
2778,92.378
2779,113.34
2782,88.979
2784,92.808
2787,95.176
2789,89
2792,91.916
2798,96.125
2799,104.17
2800,91.882
2801,79.84
2802,94.119
2804,93.748
2807,103.74
2808,94.733
2809,117.14
2811,116.45
2812,95.121
2814,91.565
2816,92.84
2817,112.88
2818,108.44
2820,110
2821,71.475
2822,92.28
2823,101
2824,93.028
2826,88.906
2829,91.499
2834,92.28
2835,75.106
2838,95.451
2839,110.5
2840,92.691
2841,109.17
2842,95.018
2846,113.49
2848,94.238
2849,91.984
2850,113.31
2851,94.123
2853,91.518
2854,112.4
2858,118.42
2861,89.689
2864,91.471
2865,115.03
2866,110.6
2867,91.87
2868,110.19
2870,112.96
2877,93.711
2878,112.39
2880,111.3
2882,78.455
2883,95.417
2884,100.95
2885,92.259
2887,94.111
2888,112.58
2889,94.529
2890,103.6
2891,98.599
2892,116.2
2893,98.288
2898,114.53
2899,88.626
2900,114.16
2901,97.307
2909,94.166
2910,110.83
2911,112.44
2913,112.49
2914,100.29
2918,91.222
2919,109.49
2920,94.089
2921,112.39
2922,93.242
2923,100.89
2925,113.37
2926,92.696
2927,113.3
2929,112.55
2933,97.101
2934,113.55
2936,108.42
2941,97.923
2942,93.645
2943,112.81
2945,104.54
2950,93.069
2951,112.72
2953,120.89
2954,94.187
2955,102.86
2956,97.368
2960,95.499
2962,97.98
2963,107.22
2964,103.45
2966,79.223
2967,94.79
2968,113.91
2969,93.217
2971,94.222
2972,95.527
2974,96.576
2975,113.13
2977,118.55
2980,113.28
2981,94.915
2983,95.464
2984,106.42
2985,118.87
2986,105.05
2987,95.527
2989,90.654
2990,111.09
2991,92.013
2992,75.602
2995,98.921
2996,105.21
3002,114.77
3004,115.76
3005,117.58
3006,94.059
3010,95.607
3011,103.2
3014,93.446
3015,91.866
3016,95.057
3017,118.36
3018,91.75
3021,103.09
3024,104.14
3028,92.715
3030,93.128
3032,94.483
3039,93.545
3040,106.75
3041,96.747
3043,94.544
3044,114.24
3046,111.11
3055,92.087
3056,114.54
3058,93.707
3059,110.65
3061,117.32
3063,105.81
3066,91.729
3067,104.14
3068,79.545
3069,92.81
3072,116.58
3073,113.84
3074,91.479
3077,93.846
3082,98.106
3084,98.921
3085,115.53
3088,104.77
3091,94.629
3092,112.02
3093,96.565
3094,104.3
3096,112.02
3097,93.389
3098,79.396
3102,116.29
3106,93.989
3109,94.473
3111,92.042
3112,117.58
3113,93.717
3115,97.914
3116,111.03
3117,98.512
3121,114.54
3122,93.128
3123,93.678
3124,106.81
3125,95.057
3126,101.93
3127,116.23
3129,94.825
3130,109.9
3132,104.42
3134,106.94
3135,95.469
3137,77.51
3138,94.469
3140,92.507
3144,112.91
3145,91.517
3146,112.02
3147,95.342
3148,105.25
3149,104.33
3150,111.19
3151,94.784
3152,101.69
3155,99.122
3156,114.06
3159,93.903
3161,95.25
3162,109.13
3163,95
3165,101.31
3172,93.718
3173,111.32
3176,95.255
3177,104.96
3179,113.13
3183,88.54
3186,93.816
3187,107.24
3189,112
3190,96.208
3192,116.23
3193,93.718
3194,111.39
3197,94.26
3198,94.365
3200,96.054
3201,117.07
3202,94.365
3204,94.914
3205,93.737
3206,115.12
3208,104.89
3210,103.71
3211,91.122
3212,117.32
3213,92.471
3214,110.43
3216,104.35
3219,95.262
3220,107.28
3221,93.717
3226,108.2
3227,95.967
3228,111.28
3229,94.414
3232,78.396
3233,95.09
3234,91.495
3236,94.934
3238,112.72
3239,111.61
3240,91.984
3247,110.64
3249,104.5
3252,114.04
3253,94.324
3254,102.26
3255,93.952
3256,116.65
3257,95.116
3262,93.032
3263,103.87
3264,97.368
3266,112.59
3267,89.202
3269,104.24
3272,118.87
3274,94.26
3275,105.44
3277,93.755
3279,99.171
3280,104.86
3283,94.002
3285,94.861
3287,88.141
3288,104.14
3290,104.56
3291,93.266
3298,114.31
3299,95.153
3302,111.37
3303,93.196
3304,106.32
3307,92.853
3309,93.193
3314,79.366
3316,114.86
3317,96.351
3319,94.701
3320,113.44
3321,94.416
3322,104.99
3324,91.726
3326,93.889
3329,110.43
3330,92.763
3331,113.27
3335,116.95
3337,94.475
3338,100.05
3339,92.709
3340,110.91
3341,95.94
3343,96.42
3346,93.316
3348,93.2
3351,103.95
3352,118.5
3355,94.19
3356,112.34
3358,102.06
3359,95.801
3360,105.38
3371,116.59
3372,94.761
3374,95.644
3377,111.83
3378,92.94
3380,102.15
3382,95.108
3386,93.742
3389,113.78
3391,103.18
3393,96.006
3394,105.14
3395,93.892
3397,112.95
3398,92.723
3399,78.599
3400,95.546
3404,102.96
3407,111.38
3409,105.78
3419,94.598
3421,93.097
3425,94.447
3427,79.121
3428,118.68
3429,113.3
3431,90.251
3435,95.588
3436,113.36
3439,98.832
3441,92.871
3442,118.68
3443,92.842
3444,103.35
3445,92.957
3446,114.64
3449,92.937
3453,93.516
3457,90.46
3460,103.53
3461,93.042
3462,91.726
3464,105.62
3465,79.355
3466,94.208
3467,105.9
3468,95.158
3469,105.02
3470,101.95
3472,112.95
3473,92.589
3475,93.4
3476,113.97
3478,105.24
3479,97.455
3483,92.958
3484,102.35
3485,95.279
3487,95.167
3488,112.24
3496,111.72
3497,94.376
3499,94.442
3500,78.632
3501,95.211
3504,95.492
3508,105.01
3511,91.549
3512,112.58
3515,94.232
3517,94.043
3518,103.02
3526,111.05
3528,124.89
3529,94.357
3530,111.49
3531,94.433
3532,117.74
3533,94.939
3534,93.094
3535,76.38
3536,93.592
3537,112.35
3538,94.226
3539,109.02
3540,103.76
3545,112.32
3546,92.097
3550,104.94
3551,90.952
3553,96.386
3554,103.53
3557,94.11
3558,113.09
3559,92.937
3561,96.399
3562,112.95
3563,91.888
3564,103.95
3565,92.957
3567,92.584
3571,103.95
3572,93.346
3574,92.47
3576,94.753
3577,112.96
3578,95.135
3579,94.382
3583,91.654
3585,93.891
3586,107.81
3587,111.81
3593,97.521
3594,115.46
3595,93.355
3599,94.665
3600,103.46
3601,112.95
3602,92.937
3604,94.705
3609,119.34
3610,110.53
3612,112.66
3614,117.76
3615,97.285
3617,99.888
3618,111.16
3619,111.1
3620,112.09
3621,95.903
3625,95.124
3626,101.4
3630,101.82
3631,92.9
3632,103.57
3633,96.207
3634,112.76
3637,93.771
3639,91.446
3640,114.98
3641,95.255
3644,112.15
3645,94.644
3646,95.308
3647,94.554
3648,112.53
3653,112.61
3654,96.69
3655,115.22
3659,101.82
3660,98.065
3662,113.55
3666,94.352
3668,93.222
3671,93.604
3673,93.017
3674,113.45
3675,94.374
3681,91.343
3682,111.52
3686,110.24
3687,91.78
3692,72.998
3695,113.26
3696,97.02
3699,114.74
3705,110.02
3707,78.206
3708,93.878
3709,111.65
3710,95.612
3712,82.538
3715,112.77
3716,94.342
3720,114.02
3722,78.206
3726,95.011
3728,92.537
3729,114.7
3731,102.59
3735,114.11
3736,98.407
3739,99.907
3741,110.19
3743,100.74
3744,93.314
3745,113.65
3746,92.523
3751,92.197
3753,90.023
3760,110.46
3761,93.17
3762,110.89
3763,92.401
3765,91.234
3768,112.49
3769,92.797
3770,106.97
3773,109.13
3774,94.427
3776,94.088
3778,90.606
3779,108.87
3780,90.923
3781,108.52
3782,93.729
3783,111.29
3784,92.923
3786,93.294
3789,106.52
3790,90.903
3793,111.43
3795,110.14
3797,93.609
3798,116.96
3800,111.64
3804,95.281
3810,95.942
3815,110.95
3816,95.281
3818,100.53
3824,111.24
3828,95.828
3830,107.97
3831,91.21
3832,76.233
3834,110.64
3835,92.332
3836,107.92
3838,92.954
3839,115.41
3840,111.37
3845,91.419
3846,109.55
3847,92.326
3849,76.82
3853,107.78
3855,103.29
3856,92.903
3864,78.626
3865,92.239
3866,110.16
3867,92.266
3868,111.64
3869,94.201
3871,95.051
3875,101.65
3876,92.243
3878,91.728
3879,110.69
3881,111.64
3883,108.23
3884,92.499
3886,111.79
3890,93.682
3893,108.12
3897,103.97
3901,93.283
3902,109.06
3913,110.17
3914,93.411
3916,93.258
3917,109.25
3924,102.38
3925,92.435
3928,95.962
3929,111.38
3932,86.518
3933,103.09
3934,76.159
3935,90.968
3936,92.292
3937,110.21
3938,92.329
3939,108.57
3943,90.677
3944,111.89
3945,110.05
3946,97.435
3947,111.03
3948,94.787
3949,111.47
3950,91.801
3951,111.65
3952,90.664
3953,112.65
3961,113.86
3962,92.203
3966,92.171
3967,102.23
3968,96.096
3969,109.41
3970,93.201
3971,106.81
3973,91.736
3974,111.52
3975,112.65
3977,99.339
3979,110.02
3985,93.953
3986,101.31
3988,108.15
3991,93.467
3992,102.76
3993,93.578
3994,95.493
3995,112.85
4005,111.32
4007,93.089
4008,101.76
4009,95.449
4010,107.88
4011,79.234
4012,92.692
4013,102.82
4015,111.88
4016,110.32
4018,111.88
4025,92.345
4026,112.81
4028,115.17
4029,95.694
4031,92.332
4032,109.63
4033,87.041
4034,104
4037,88.879
4038,102.66
4039,94.121
4041,94.393
4042,111.18
4043,94.159
4044,103.09
4045,90.522
4046,113.05
4047,98.645
4048,101.46
4049,93.986
4051,92.761
4052,112.37
4058,102.47
4062,108.41
4064,106.31
4067,92.898
4068,77.312
4070,93.947
4072,112.79
4074,113
4075,87.034
4076,112.58
4077,93.143
4078,112.38
4080,103.09
4082,111.34
4085,92.802
4086,114.03
4088,112.81
4089,91.721
4092,77.667
4094,94.779
4095,110.79
4096,85.647
4097,100.73
4102,91.526
4105,106.7
4107,110.66
4111,95.745
4112,102.52
4113,92.976
4114,120.47
4115,91.575
4116,112.87
4117,93.924
4118,94.434
4119,110.44
4120,111.15
4122,83.855
4125,92.102
4126,112.45
4129,110.85
4134,113.19
